Номер дома;Общая площадь, кв,м,;Комнатность;Этаж;Секция;Линия;Студия;Количество сан узлов;Размер сан узла №1;Тип санузла 1;Размер сан узла №2;Тип санузла 2;Размер коридора;Гардеробная;Кухня;Количество балконов;Размер балкона №1;Размер балкона №2;Размер балкона №3;Жилая площадь за кв,м,;Размер 1-й комнаты;Размер 2-й комнаты;Размер 3-й комнаты;Размер 4-й комнаты;Ценазакв,м,;Ценазапомещение,тг.;Статус;Площадь гардеробных;Месяц продажи;Год продажи;планировка_1;планировка_2
8;54.4;2ккв;19;4;4;0;1.0;4.3;несовмещенный;0.0;Санузел отсутствует;7.6;0.0;17.8;1.0;4.0;0.0;3.6;22.7;10.4;12.3;0.0;0.0;104566.8;5688433.92;Стр. Резерв;0.0;12;2019;Г;0
8;54.4;2ккв;20;4;4;0;1.0;4.3;несовмещенный;0.0;Санузел отсутствует;7.6;0.0;17.8;1.0;4.0;0.0;3.6;22.7;10.4;12.3;0.0;0.0;104710.320036765;5696241.41;Стр. Резерв;0.0;12;2019;Г;0
8;53.1;2ккв;2;4;5;0;1.0;4.6;несовмещенный;0.0;Санузел отсутствует;6.6;0.0;19.3;0.0;0.0;0.0;3.6;22.6;10.3;12.3;0.0;0.0;99249.2800376648;5270136.77;Стр. Резерв;0.0;12;2019;Д;1
8;54.4;2ккв;3;4;5;0;1.0;4.3;несовмещенный;0.0;Санузел отсутствует;7.6;0.0;17.8;1.0;4.0;0.0;3.6;22.7;10.4;12.3;0.0;0.0;100204.0;5451097.6;Стр. Резерв;0.0;12;2019;Д;1
8;54.4;2ккв;4;4;5;0;1.0;4.3;несовмещенный;0.0;Санузел отсутствует;7.6;0.0;17.8;1.0;4.0;0.0;3.6;22.7;10.4;12.3;0.0;0.0;100442.159926471;5464053.5;Стр. Резерв;0.0;12;2019;Д;1
8;54.4;2ккв;5;4;5;0;1.0;4.3;несовмещенный;0.0;Санузел отсутствует;7.6;0.0;17.8;1.0;4.0;0.0;3.6;22.7;10.4;12.3;0.0;0.0;100680.320036765;5477009.41;Стр. Резерв;0.0;12;2019;Д;1
8;54.4;2ккв;6;4;5;0;1.0;4.3;несовмещенный;0.0;Санузел отсутствует;7.6;0.0;17.8;1.0;4.0;0.0;3.6;22.7;10.4;12.3;0.0;0.0;100919.520036765;5490021.89;Стр. Резерв;0.0;12;2019;Д;1
8;54.4;2ккв;7;4;5;0;1.0;4.3;несовмещенный;0.0;Санузел отсутствует;7.6;0.0;17.8;1.0;4.0;0.0;3.6;22.7;10.4;12.3;0.0;0.0;101157.679963235;5502977.79;Стр. Резерв;0.0;12;2019;Д;1
8;54.4;2ккв;8;4;5;0;1.0;4.3;несовмещенный;0.0;Санузел отсутствует;7.6;0.0;17.8;1.0;4.0;0.0;3.6;22.7;10.4;12.3;0.0;0.0;101396.879963235;5515990.27;Стр. Резерв;0.0;12;2019;Д;1
8;54.4;2ккв;9;4;5;0;1.0;4.3;несовмещенный;0.0;Санузел отсутствует;7.6;0.0;17.8;1.0;4.0;0.0;3.6;22.7;10.4;12.3;0.0;0.0;101635.040073529;5528946.18;Стр. Резерв;0.0;12;2019;Д;1
8;54.4;2ккв;10;4;5;0;1.0;4.3;несовмещенный;0.0;Санузел отсутствует;7.6;0.0;17.8;1.0;4.0;0.0;3.6;22.7;10.4;12.3;0.0;0.0;101874.240073529;5541958.66;Стр. Резерв;0.0;12;2019;Д;1
8;54.4;2ккв;11;4;5;0;1.0;4.3;несовмещенный;0.0;Санузел отсутствует;7.6;0.0;17.8;1.0;4.0;0.0;3.6;22.7;10.4;12.3;0.0;0.0;102112.4;5554914.56;Стр. Резерв;0.0;12;2019;Д;1
8;54.4;2ккв;12;4;5;0;1.0;4.3;несовмещенный;0.0;Санузел отсутствует;7.6;0.0;17.8;1.0;4.0;0.0;3.6;22.7;10.4;12.3;0.0;0.0;102350.559926471;5567870.46;Стр. Резерв;0.0;12;2019;Д;1
8;54.4;2ккв;13;4;5;0;1.0;4.3;несовмещенный;0.0;Санузел отсутствует;7.6;0.0;17.8;1.0;4.0;0.0;3.6;22.7;10.4;12.3;0.0;0.0;102494.079963235;5575677.95;Стр. Резерв;0.0;12;2019;Д;1
9;53.1;2ккв;2;1;1;0;1.0;4.6;нет данных;0.0;Санузел отсутствует;6.6;0.0;19.3;0.0;0.0;0.0;3.6;22.6;10.3;12.3;0.0;0.0;106968.0;5680000.8;Продажа;0.0;12;2019;Р;ПД
9;31.9;1ккв;2;1;2;0;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.3;1.0;11.0;0.0;0.0;0.0;3.6;11.8;11.8;0.0;0.0;0.0;122507.369905956;3907985.1;Пл. Бронь;1.9;12;2019;Л;Д
9;32.2;1ккв;2;1;3;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.9;1.0;10.5;0.0;0.0;0.0;3.6;11.3;11.3;0.0;0.0;0.0;123794.559937888;3986184.83;Продажа;2.9;11;2019;Л;Д
9;38.0;2ккв(с);2;1;4;1;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.8;0.0;9.5;0.0;0.0;0.0;3.6;20.8;12.0;8.8;0.0;0.0;120755.0;4588690.0;Продажа;0.0;10;2019;У;ДС
9;44.9;2ккв;2;1;5;0;1.0;4.6;нет данных;0.0;Санузел отсутствует;5.0;0.0;11.2;0.0;0.0;0.0;3.6;24.1;12.0;12.1;0.0;0.0;101950.0;4577555.0;Продажа;0.0;9;2019;У;ПС
9;54.4;2ккв;3;1;1;0;1.0;4.3;нет данных;0.0;Санузел отсутствует;7.6;0.0;17.8;1.0;4.0;0.0;3.6;22.7;10.4;12.3;0.0;0.0;109077.0;5933788.8;Стр. Резерв;0.0;12;2019;Р;ПД
9;32.5;1ккв;3;1;2;0;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.3;1.0;10.5;1.0;3.6;0.0;3.6;11.8;11.8;0.0;0.0;0.0;122480.0;3980600.0;Стр. Резерв;1.9;12;2019;Л;Д
9;33.9;1ккв;3;1;3;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.9;1.0;10.1;1.0;6.9;0.0;3.6;11.3;11.3;0.0;0.0;0.0;127564.0;4324419.6;Стр. Резерв;2.9;12;2019;Л;Д
9;39.7;2ккв(с);3;1;4;1;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.6;0.0;9.0;2.0;3.2;3.6;3.6;20.8;12.0;8.8;0.0;0.0;121301.0;4815649.7;Стр. Резерв;0.0;12;2019;У;ДС
9;49.0;2ккв;3;1;5;0;1.0;4.4;нет данных;0.0;Санузел отсутствует;5.2;0.0;10.6;1.0;9.4;0.0;3.6;24.1;12.0;12.1;0.0;0.0;109723.0;5376427.0;Стр. Резерв;0.0;12;2019;У;ПС
9;54.4;2ккв;4;1;1;0;1.0;4.3;нет данных;0.0;Санузел отсутствует;7.6;0.0;17.8;1.0;4.0;0.0;3.6;22.7;10.4;12.3;0.0;0.0;109336.0;5947878.4;Стр. Резерв;0.0;12;2019;Р;ПД
9;32.5;1ккв;4;1;2;0;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.3;1.0;10.5;1.0;3.6;0.0;3.6;11.8;11.8;0.0;0.0;0.0;122784.0;3990480.0;Стр. Резерв;1.9;12;2019;Л;Д
9;33.9;1ккв;4;1;3;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.9;1.0;10.1;1.0;6.9;0.0;3.6;11.3;11.3;0.0;0.0;0.0;127876.0;4334996.4;Стр. Резерв;2.9;12;2019;Л;Д
9;39.7;2ккв(с);4;1;4;1;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.6;0.0;9.0;2.0;3.2;3.6;3.6;20.8;12.0;8.8;0.0;0.0;121605.0;4827718.5;Стр. Резерв;0.0;12;2019;У;ДС
9;49.0;2ккв;4;1;5;0;1.0;4.4;нет данных;0.0;Санузел отсутствует;5.2;0.0;10.6;1.0;9.4;0.0;3.6;24.1;12.0;12.1;0.0;0.0;108892.79;5335746.71;Пл. Бронь;0.0;12;2019;У;ПС
9;54.4;2ккв;5;1;1;0;1.0;4.3;нет данных;0.0;Санузел отсутствует;7.6;0.0;17.8;1.0;4.0;0.0;3.6;22.7;10.4;12.3;0.0;0.0;109097.0;5934876.8;Продажа;0.0;11;2019;Р;ПД
9;32.5;1ккв;5;1;2;0;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.3;1.0;10.5;1.0;3.6;0.0;3.6;11.8;11.8;0.0;0.0;0.0;116647.44;3791041.8;Продажа;1.9;9;2019;Л;Д
9;33.9;1ккв;5;1;3;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.9;1.0;10.1;1.0;6.9;0.0;3.6;11.3;11.3;0.0;0.0;0.0;130152.940117994;4412184.67;Продажа;2.9;11;2019;Л;Д
9;39.7;2ккв(с);5;1;4;1;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.6;0.0;9.0;2.0;3.2;3.6;3.6;20.8;12.0;8.8;0.0;0.0;115504.480100756;4585527.86;Продажа;0.0;9;2019;У;ДС
9;49.0;2ккв;5;1;5;0;1.0;4.4;нет данных;0.0;Санузел отсутствует;5.2;0.0;10.6;1.0;9.4;0.0;3.6;24.1;12.0;12.1;0.0;0.0;101870.08;4991633.92;Продажа;0.0;9;2019;У;ПС
9;54.4;2ккв;6;1;1;0;1.0;4.3;нет данных;0.0;Санузел отсутствует;7.6;0.0;17.8;1.0;4.0;0.0;3.6;22.7;10.4;12.3;0.0;0.0;104126.0;5664454.4;Продажа;0.0;10;2019;Р;ПД
9;32.5;1ккв;6;1;2;0;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.3;1.0;10.5;1.0;3.6;0.0;3.6;11.8;11.8;0.0;0.0;0.0;116935.52;3800404.4;Продажа;1.9;9;2019;Л;Д
9;33.9;1ккв;6;1;3;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.9;1.0;10.1;1.0;6.9;0.0;3.6;11.3;11.3;0.0;0.0;0.0;127860.210029499;4334461.12;Продажа;2.9;12;2019;Л;Д
9;39.7;2ккв(с);6;1;4;1;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.6;0.0;9.0;2.0;3.2;3.6;3.6;20.8;12.0;8.8;0.0;0.0;121051.710075567;4805752.89;Продажа;0.0;11;2019;У;ДС
9;49.0;2ккв;6;1;5;0;1.0;4.4;нет данных;0.0;Санузел отсутствует;5.2;0.0;10.6;1.0;9.4;0.0;3.6;24.1;12.0;12.1;0.0;0.0;111648.0;5470752.0;Продажа;0.0;11;2019;У;ПС
9;54.4;2ккв;7;1;1;0;1.0;4.3;нет данных;0.0;Санузел отсутствует;7.6;0.0;17.8;1.0;4.0;0.0;3.6;22.7;10.4;12.3;0.0;0.0;110114.0;5990201.6;Стр. Резерв;0.0;12;2019;Р;ПД
9;32.5;1ккв;7;1;2;0;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.3;1.0;10.5;1.0;3.6;0.0;3.6;11.8;11.8;0.0;0.0;0.0;123696.0;4020120.0;Стр. Резерв;1.9;12;2019;Л;Д
9;33.9;1ккв;7;1;3;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.9;1.0;10.1;1.0;6.9;0.0;3.6;11.3;11.3;0.0;0.0;0.0;128811.0;4366692.9;Стр. Резерв;2.9;12;2019;Л;Д
9;39.7;2ккв(с);7;1;4;1;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.6;0.0;9.0;2.0;3.2;3.6;3.6;20.8;12.0;8.8;0.0;0.0;122517.0;4863924.9;Стр. Резерв;0.0;12;2019;У;ДС
9;49.0;2ккв;7;1;5;0;1.0;4.4;нет данных;0.0;Санузел отсутствует;5.2;0.0;10.6;1.0;9.4;0.0;3.6;24.1;12.0;12.1;0.0;0.0;109659.42;5373311.58;Пл. Бронь;0.0;12;2019;У;ПС
9;54.4;2ккв;8;1;1;0;1.0;4.3;нет данных;0.0;Санузел отсутствует;7.6;0.0;17.8;1.0;4.0;0.0;3.6;22.7;10.4;12.3;0.0;0.0;110375.0;6004400.0;Стр. Резерв;0.0;12;2019;Р;ПД
9;32.5;1ккв;8;1;2;0;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.3;1.0;10.5;1.0;3.6;0.0;3.6;11.8;11.8;0.0;0.0;0.0;123999.0;4029967.5;Стр. Резерв;1.9;12;2019;Л;Д
9;33.9;1ккв;8;1;3;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.9;1.0;10.1;1.0;6.9;0.0;3.6;11.3;11.3;0.0;0.0;0.0;129123.0;4377269.7;Стр. Резерв;2.9;12;2019;Л;Д
9;39.7;2ккв(с);8;1;4;1;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.6;0.0;9.0;2.0;3.2;3.6;3.6;20.8;12.0;8.8;0.0;0.0;120413.0;4780396.1;Продажа;0.0;12;2019;У;ДС
9;49.0;2ккв;8;1;5;0;1.0;4.4;нет данных;0.0;Санузел отсутствует;5.2;0.0;10.6;1.0;9.4;0.0;3.6;24.1;12.0;12.1;0.0;0.0;106224.0;5204976.0;Продажа;0.0;10;2019;У;ПС
9;54.4;2ккв;9;1;1;0;1.0;4.3;нет данных;0.0;Санузел отсутствует;7.6;0.0;17.8;1.0;4.0;0.0;3.6;22.7;10.4;12.3;0.0;0.0;110122.579963235;5990668.35;Продажа;0.0;11;2019;Р;ПД
9;32.5;1ккв;9;1;2;0;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.3;1.0;10.5;1.0;3.6;0.0;3.6;11.8;11.8;0.0;0.0;0.0;121970.0;3964025.0;Продажа;1.9;9;2019;Л;Д
9;33.9;1ккв;9;1;3;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.9;1.0;10.1;1.0;6.9;0.0;3.6;11.3;11.3;0.0;0.0;0.0;129435.0;4387846.5;Свободно;2.9;12;2019;Л;Д
9;39.7;2ккв(с);9;1;4;1;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.6;0.0;9.0;2.0;3.2;3.6;3.6;20.8;12.0;8.8;0.0;0.0;123812.0;4915336.4;Продажа;0.0;11;2019;У;ДС
9;49.0;2ккв;9;1;5;0;1.0;4.4;нет данных;0.0;Санузел отсутствует;5.2;0.0;10.6;1.0;9.4;0.0;3.6;24.1;12.0;12.1;0.0;0.0;104372.0;5114228.0;Продажа;0.0;9;2019;У;ПС
9;54.4;2ккв;10;1;1;0;1.0;4.3;нет данных;0.0;Санузел отсутствует;7.6;0.0;17.8;1.0;4.0;0.0;3.6;22.7;10.4;12.3;0.0;0.0;108174.120036765;5884672.13;Продажа;0.0;11;2019;Р;ПД
9;32.5;1ккв;10;1;2;0;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.3;1.0;10.5;1.0;3.6;0.0;3.6;11.8;11.8;0.0;0.0;0.0;123986.98;4029576.85;Продажа;1.9;12;2019;Л;Д
9;33.9;1ккв;10;1;3;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.9;1.0;10.1;1.0;6.9;0.0;3.6;11.3;11.3;0.0;0.0;0.0;129747.0;4398423.3;Свободно;2.9;12;2019;Л;Д
9;39.7;2ккв(с);10;1;4;1;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.6;0.0;9.0;2.0;3.2;3.6;3.6;20.8;12.0;8.8;0.0;0.0;118113.0;4689086.1;Продажа;0.0;9;2019;У;ДС
9;49.0;2ккв;10;1;5;0;1.0;4.4;нет данных;0.0;Санузел отсутствует;5.2;0.0;10.6;1.0;9.4;0.0;3.6;24.1;12.0;12.1;0.0;0.0;103064.0;5050136.0;Продажа;0.0;9;2019;У;ПС
9;54.4;2ккв;11;1;1;0;1.0;4.3;нет данных;0.0;Санузел отсутствует;7.6;0.0;17.8;1.0;4.0;0.0;3.6;22.7;10.4;12.3;0.0;0.0;108427.009926471;5898429.34;Продажа;0.0;12;2019;Р;ПД
9;32.5;1ккв;11;1;2;0;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.3;1.0;10.5;1.0;3.6;0.0;3.6;11.8;11.8;0.0;0.0;0.0;124911.0;4059607.5;Ус. Бронь;1.9;12;2019;Л;Д
9;33.9;1ккв;11;1;3;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.9;1.0;10.1;1.0;6.9;0.0;3.6;11.3;11.3;0.0;0.0;0.0;130059.0;4409000.1;Свободно;2.9;12;2019;Л;Д
9;39.7;2ккв(с);11;1;4;1;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.6;0.0;9.0;2.0;3.2;3.6;3.6;20.8;12.0;8.8;0.0;0.0;123732.0;4912160.4;Ус. Бронь;0.0;12;2019;У;ДС
9;49.0;2ккв;11;1;5;0;1.0;4.4;нет данных;0.0;Санузел отсутствует;5.2;0.0;10.6;1.0;9.4;0.0;3.6;24.1;12.0;12.1;0.0;0.0;112953.0;5534697.0;Продажа;0.0;11;2019;У;ПС
9;54.4;2ккв;12;1;1;0;1.0;4.3;нет данных;0.0;Санузел отсутствует;7.6;0.0;17.8;1.0;4.0;0.0;3.6;22.7;10.4;12.3;0.0;0.0;110310.0;6000864.0;Пл. Бронь;0.0;12;2019;Р;ПД
9;32.5;1ккв;12;1;2;0;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.3;1.0;10.5;1.0;3.6;0.0;3.6;11.8;11.8;0.0;0.0;0.0;125215.0;4069487.5;Свободно;1.9;12;2019;Л;Д
9;33.9;1ккв;12;1;3;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.9;1.0;10.1;1.0;6.9;0.0;3.6;11.3;11.3;0.0;0.0;0.0;130371.0;4419576.9;Свободно;2.9;12;2019;Л;Д
9;39.7;2ккв(с);12;1;4;1;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.6;0.0;9.0;2.0;3.2;3.6;3.6;20.8;12.0;8.8;0.0;0.0;124036.0;4924229.2;Продажа;0.0;12;2019;У;ДС
9;49.0;2ккв;12;1;5;0;1.0;4.4;нет данных;0.0;Санузел отсутствует;5.2;0.0;10.6;1.0;9.4;0.0;3.6;24.1;12.0;12.1;0.0;0.0;112047.0;5490303.0;Пл. Бронь;0.0;12;2019;У;ПС
9;54.4;2ккв;13;1;1;0;1.0;4.3;нет данных;0.0;Санузел отсутствует;7.6;0.0;17.8;1.0;4.0;0.0;3.6;22.7;10.4;12.3;0.0;0.0;111570.0;6069408.0;Ус. Бронь;0.0;12;2019;Р;ПД
9;32.5;1ккв;13;1;2;0;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.3;1.0;10.5;1.0;3.6;0.0;3.6;11.8;11.8;0.0;0.0;0.0;125397.0;4075402.5;Свободно;1.9;12;2019;Л;Д
9;33.9;1ккв;13;1;3;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.9;1.0;10.1;1.0;6.9;0.0;3.6;11.3;11.3;0.0;0.0;0.0;130558.0;4425916.2;Свободно;2.9;12;2019;Л;Д
9;39.7;2ккв(с);13;1;4;1;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.6;0.0;9.0;3.0;3.2;3.6;3.6;20.8;12.0;8.8;0.0;0.0;121783.0;4834785.1;Продажа;0.0;12;2019;У;ДС
9;49.0;2ккв;13;1;5;0;1.0;4.4;нет данных;0.0;Санузел отсутствует;5.2;0.0;10.6;1.0;9.4;0.0;3.6;24.1;12.0;12.1;0.0;0.0;103683.84;5080508.16;Продажа;0.0;9;2019;У;ПС
9;54.4;2ккв;14;1;1;0;1.0;4.3;нет данных;0.0;Санузел отсутствует;7.6;0.0;17.8;1.0;4.0;0.0;3.6;22.7;10.4;12.3;0.0;0.0;113047.0;6149756.8;Пл. Бронь;0.0;12;2019;Р;ПД
9;32.5;1ккв;14;1;2;0;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.3;1.0;10.5;1.0;3.6;0.0;3.6;11.8;11.8;0.0;0.0;0.0;127126.0;4131595.0;Свободно;1.9;12;2019;Л;Д
9;33.9;1ккв;14;1;3;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.9;1.0;10.1;1.0;6.9;0.0;3.6;11.3;11.3;0.0;0.0;0.0;132331.0;4486020.9;Свободно;2.9;12;2019;Л;Д
9;91.4;4ккв;14;1;4;0;2.0;4.5;нет данных;1.5;нет данных;11.2;1.0;17.9;3.0;9.4;3.2;3.6;46.7;10.6;12.1;12.0;12.0;104438.0;9545633.2;Свободно;2.3;12;2019;С;Д
9;54.4;2ккв;15;1;1;0;1.0;4.3;нет данных;0.0;Санузел отсутствует;7.6;0.0;17.8;1.0;4.0;0.0;3.6;22.7;10.4;12.3;0.0;0.0;113203.0;6158243.2;Стр. Резерв;0.0;12;2019;Р;ПД
9;32.5;1ккв;15;1;2;0;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.3;1.0;10.5;1.0;3.6;0.0;3.6;11.8;11.8;0.0;0.0;0.0;127308.0;4137510.0;Стр. Резерв;1.9;12;2019;Л;Д
9;33.9;1ккв;15;1;3;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.9;1.0;10.1;1.0;6.9;0.0;3.6;11.3;11.3;0.0;0.0;0.0;132518.0;4492360.2;Стр. Резерв;2.9;12;2019;Л;Д
9;91.4;4ккв;15;1;4;0;2.0;4.5;нет данных;1.5;нет данных;11.2;1.0;17.9;3.0;9.4;3.2;3.6;46.7;10.6;12.1;12.0;12.0;104588.0;9559343.2;Свободно;2.3;12;2019;С;Д
9;54.4;2ккв;16;1;1;0;1.0;4.3;нет данных;0.0;Санузел отсутствует;7.6;0.0;17.8;1.0;4.0;0.0;3.6;22.7;10.4;12.3;0.0;0.0;113358.0;6166675.2;Ус. Бронь;0.0;12;2019;Р;ПД
9;32.5;1ккв;16;1;2;0;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.3;1.0;10.5;1.0;3.6;0.0;3.6;11.8;11.8;0.0;0.0;0.0;127490.0;4143425.0;Свободно;1.9;12;2019;Л;Д
9;33.9;1ккв;16;1;3;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.9;1.0;10.1;1.0;6.9;0.0;3.6;11.3;11.3;0.0;0.0;0.0;132705.0;4498699.5;Свободно;2.9;12;2019;Л;Д
9;91.4;4ккв;16;1;4;0;2.0;4.5;нет данных;1.5;нет данных;11.2;1.0;17.9;3.0;9.4;3.2;3.6;46.7;10.6;12.1;12.0;12.0;104738.0;9573053.2;Продажа;2.3;12;2019;С;Д
9;54.4;2ккв;17;1;1;0;1.0;4.3;нет данных;0.0;Санузел отсутствует;7.6;0.0;17.8;1.0;4.0;0.0;3.6;22.7;10.4;12.3;0.0;0.0;113514.0;6175161.6;Стр. Резерв;0.0;12;2019;Р;ПД
9;32.5;1ккв;17;1;2;0;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.3;1.0;10.5;1.0;3.6;0.0;3.6;11.8;11.8;0.0;0.0;0.0;127673.0;4149372.5;Стр. Резерв;1.9;12;2019;Л;Д
9;33.9;1ккв;17;1;3;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.9;1.0;10.1;1.0;6.9;0.0;3.6;11.3;11.3;0.0;0.0;0.0;132892.0;4505038.8;Стр. Резерв;2.9;12;2019;Л;Д
9;91.4;4ккв;17;1;4;0;2.0;4.5;нет данных;1.5;нет данных;11.2;1.0;17.9;3.0;9.4;3.2;3.6;46.7;10.6;12.1;12.0;12.0;104889.0;9586854.6;Стр. Резерв;2.3;12;2019;С;Д
9;54.4;2ккв;18;1;1;0;1.0;4.3;нет данных;0.0;Санузел отсутствует;7.6;0.0;17.8;1.0;4.0;0.0;3.6;22.7;10.4;12.3;0.0;0.0;113670.0;6183648.0;Стр. Резерв;0.0;12;2019;Р;ПД
9;32.5;1ккв;18;1;2;0;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.3;1.0;10.5;1.0;3.6;0.0;3.6;11.8;11.8;0.0;0.0;0.0;127855.0;4155287.5;Стр. Резерв;1.9;12;2019;Л;Д
9;33.9;1ккв;18;1;3;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.9;1.0;10.1;1.0;6.9;0.0;3.6;11.3;11.3;0.0;0.0;0.0;133079.0;4511378.1;Стр. Резерв;2.9;12;2019;Л;Д
9;91.4;4ккв;18;1;4;0;2.0;4.5;нет данных;1.5;нет данных;11.2;1.0;17.9;3.0;9.4;3.2;3.6;46.7;10.6;12.1;12.0;12.0;105039.0;9600564.6;Стр. Резерв;2.3;12;2019;С;Д
9;54.4;2ккв;19;1;1;0;1.0;4.3;нет данных;0.0;Санузел отсутствует;7.6;0.0;17.8;1.0;4.0;0.0;3.6;22.7;10.4;12.3;0.0;0.0;113826.0;6192134.4;Стр. Резерв;0.0;12;2019;Р;ПД
9;32.5;1ккв;19;1;2;0;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.3;1.0;10.5;1.0;3.6;0.0;3.6;11.8;11.8;0.0;0.0;0.0;128037.0;4161202.5;Стр. Резерв;1.9;12;2019;Л;Д
9;33.9;1ккв;19;1;3;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.9;1.0;10.1;1.0;6.9;0.0;3.6;11.3;11.3;0.0;0.0;0.0;133266.0;4517717.4;Стр. Резерв;2.9;12;2019;Л;Д
9;91.4;4ккв;19;1;4;0;2.0;4.5;нет данных;1.5;нет данных;11.2;1.0;17.9;3.0;9.4;3.2;3.6;46.7;10.6;12.1;12.0;12.0;105190.0;9614366.0;Стр. Резерв;2.3;12;2019;С;Д
9;54.4;2ккв;20;1;1;0;1.0;4.3;нет данных;0.0;Санузел отсутствует;7.6;0.0;17.8;1.0;4.0;0.0;3.6;22.7;10.4;12.3;0.0;0.0;113982.0;6200620.8;Стр. Резерв;0.0;12;2019;Р;ПД
9;32.5;1ккв;20;1;2;0;1.0;3.9;нет данных;0.0;Санузел отсутствует;3.3;1.0;10.5;1.0;3.6;0.0;3.6;11.8;11.8;0.0;0.0;0.0;128220.0;4167150.0;Стр. Резерв;1.9;12;2019;Л;Д
9;33.9;1ккв;20;1;3;0;1.0;3.6;нет данных;0.0;Санузел отсутствует;3.9;1.0;10.1;1.0;6.9;0.0;3.6;11.3;11.3;0.0;0.0;0.0;133452.0;4524022.8;Стр. Резерв;2.9;12;2019;Л;Д
9;91.4;4ккв;20;1;4;0;2.0;4.5;нет данных;1.5;нет данных;11.2;1.0;17.9;3.0;9.4;3.2;3.6;46.7;10.6;12.1;12.0;12.0;105340.0;9628076.0;Стр. Резерв;2.3;12;2019;С;Д
9;59.1;2ккв;2;2;1;0;1.0;4.7;нет данных;0.0;Санузел отсутствует;10.6;0.0;10.4;0.0;0.0;0.0;3.6;33.4;13.7;19.7;0.0;0.0;97098.0;5738491.8;Свободно;0.0;12;2019;У;СП
9;36.4;1ккв;2;2;2;0;1.0;4.4;нет данных;0.0;Санузел отсутствует;4.0;0.0;14.9;0.0;0.0;0.0;3.6;13.1;13.1;0.0;0.0;0.0;123697.0;4502570.8;Свободно;0.0;12;2019;Л;С
9;38.5;1ккв;2;2;3;0;1.0;3.9;нет данных;0.0;Санузел отсутствует;5.0;0.0;15.8;0.0;0.0;0.0;3.6;13.8;13.8;0.0;0.0;0.0;113123.0;4355235.5;Свободно;0.0;12;2019;Л;ДД
9;37.4;1ккв;2;2;4;0;1.0;4.4;нет данных;0.0;Санузел отсутствует;5.1;0.0;13.4;0.0;0.0;0.0;3.6;14.5;14.5;0.0;0.0;0.0;117707.0;4402241.8;Свободно;0.0;12;2019;У;Д
9;66.6;3ккв;2;2;5;0;2.0;4.2;нет данных;1.5;нет данных;11.4;1.0;13.6;0.0;0.0;0.0;3.6;33.8;11.3;11.9;10.6;0.0;99923.0;6654871.8;Свободно;2.1;12;2019;Л;ПД
